Dates,Start of Week,Week of Year,Fiscal_Year,Platform,Retailer,Program,Brand,Tactic_Group,Tactic,Tactic_Start_Date,Tactic_End_Date,Spend
3/30/22,3/27/22 0:00,Week -14,2022,,Kroger,WM 2022 T1 - Intro to Coffee,Green Mountain,Digital Media,Digital Media Onsite/In App Non Retailer Owned,2/1/22,3/31/22,$423.73 
3/30/22,3/27/22 0:00,Week -14,2022,,Kroger,WM 2022 T1 - Intro to Coffee,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,2/1/22,3/31/22,$635.59 
3/30/22,3/27/22 0:00,Week -14,2022,,Kroger,WM 2022 T1 - Intro to Coffee,Keurig Brewer,Digital Media,Digital Media Onsite/In App Non Retailer Owned,2/1/22,3/31/22,$423.73 
3/30/22,3/27/22 0:00,Week -14,2022,,Kroger,WM 2022 T1 - Intro to Coffee,McCafe,Digital Media,Digital Media Offsite Non Retailer Owned,2/1/22,3/31/22,$635.59 
3/30/22,3/27/22 0:00,Week -14,2022,,Kroger,WM 2022 T1 - Intro to Coffee,McCafe,Digital Media,Digital Media Onsite/In App Non Retailer Owned,2/1/22,3/31/22,$423.73 
3/31/22,3/27/22 0:00,Week -14,2022,,Kroger,WM 2022 T1 - Intro to Coffee,Donut Shop,Digital Media,Digital Media Offsite Non Retailer Owned,2/1/22,3/31/22,$635.59 
3/31/22,3/27/22 0:00,Week -14,2022,,Kroger,WM 2022 T1 - Intro to Coffee,Donut Shop,Digital Media,Digital Media Onsite/In App Non Retailer Owned,2/1/22,3/31/22,$423.73 
3/31/22,3/27/22 0:00,Week -14,2022,,Kroger,WM 2022 T1 - Intro to Coffee,Green Mountain,Digital Media,Digital Media Offsite Non Retailer Owned,2/1/22,3/31/22,$635.59 
3/31/22,3/27/22 0:00,Week -14,2022,,Kroger,WM 2022 T1 - Intro to Coffee,Green Mountain,Digital Media,Digital Media Onsite/In App Non Retailer Owned,2/1/22,3/31/22,$423.73 
3/31/22,3/27/22 0:00,Week -14,2022,,Kroger,WM 2022 T1 - Intro to Coffee,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,2/1/22,3/31/22,$635.59 
3/31/22,3/27/22 0:00,Week -14,2022,,Kroger,WM 2022 T1 - Intro to Coffee,Keurig Brewer,Digital Media,Digital Media Onsite/In App Non Retailer Owned,2/1/22,3/31/22,$423.73 
3/31/22,3/27/22 0:00,Week -14,2022,,Kroger,WM 2022 T1 - Intro to Coffee,McCafe,Digital Media,Digital Media Offsite Non Retailer Owned,2/1/22,3/31/22,$635.59 
3/31/22,3/27/22 0:00,Week -14,2022,,Kroger,WM 2022 T1 - Intro to Coffee,McCafe,Digital Media,Digital Media Onsite/In App Non Retailer Owned,2/1/22,3/31/22,$423.73 
4/1/22,3/27/22 0:00,Week -14,2022,"Portfolio - Spring Seasonals (GMCR, TODS, MCCafe)",Kroger,WM 2022 T1 - Coffee Spring Seasonals,Donut Shop,In Store Activation,Retailainment/Consumer Value,4/1/22,5/31/22,$204.92 
4/1/22,3/27/22 0:00,Week -14,2022,"Portfolio - Spring Seasonals (GMCR, TODS, MCCafe)",Kroger,WM 2022 T1 - Coffee Spring Seasonals,Green Mountain,In Store Activation,Retailainment/Consumer Value,4/1/22,5/31/22,$204.92 
4/1/22,3/27/22 0:00,Week -14,2022,"Portfolio - Spring Seasonals (GMCR, TODS, MCCafe)",Kroger,WM 2022 T1 - Coffee Spring Seasonals,Keurig Brewer,In Store Activation,Retailainment/Consumer Value,4/1/22,5/31/22,$204.92 
4/1/22,3/27/22 0:00,Week -14,2022,"Portfolio - Spring Seasonals (GMCR, TODS, MCCafe)",Kroger,WM 2022 T1 - Coffee Spring Seasonals,McCafe,In Store Activation,Retailainment/Consumer Value,4/1/22,5/31/22,$204.92 
4/2/22,3/27/22 0:00,Week -14,2022,"Portfolio - Spring Seasonals (GMCR, TODS, MCCafe)",Kroger,WM 2022 T1 - Coffee Spring Seasonals,Donut Shop,In Store Activation,Retailainment/Consumer Value,4/1/22,5/31/22,$204.92 
4/2/22,3/27/22 0:00,Week -14,2022,"Portfolio - Spring Seasonals (GMCR, TODS, MCCafe)",Kroger,WM 2022 T1 - Coffee Spring Seasonals,Green Mountain,In Store Activation,Retailainment/Consumer Value,4/1/22,5/31/22,$204.92 
4/2/22,3/27/22 0:00,Week -14,2022,"Portfolio - Spring Seasonals (GMCR, TODS, MCCafe)",Kroger,WM 2022 T1 - Coffee Spring Seasonals,Keurig Brewer,In Store Activation,Retailainment/Consumer Value,4/1/22,5/31/22,$204.92 
4/2/22,3/27/22 0:00,Week -14,2022,"Portfolio - Spring Seasonals (GMCR, TODS, MCCafe)",Kroger,WM 2022 T1 - Coffee Spring Seasonals,McCafe,In Store Activation,Retailainment/Consumer Value,4/1/22,5/31/22,$204.92 
4/3/22,4/3/22 0:00,Week -15,2022,"Portfolio - Spring Seasonals (GMCR, TODS, MCCafe)",Kroger,WM 2022 T1 - Coffee Spring Seasonals,Donut Shop,In Store Activation,Retailainment/Consumer Value,4/1/22,5/31/22,$204.92 
4/3/22,4/3/22 0:00,Week -15,2022,"Portfolio - Spring Seasonals (GMCR, TODS, MCCafe)",Kroger,WM 2022 T1 - Coffee Spring Seasonals,Green Mountain,In Store Activation,Retailainment/Consumer Value,4/1/22,5/31/22,$204.92 
4/3/22,4/3/22 0:00,Week -15,2022,"Portfolio - Spring Seasonals (GMCR, TODS, MCCafe)",Kroger,WM 2022 T1 - Coffee Spring Seasonals,Keurig Brewer,In Store Activation,Retailainment/Consumer Value,4/1/22,5/31/22,$204.92 
4/3/22,4/3/22 0:00,Week -15,2022,"Portfolio - Spring Seasonals (GMCR, TODS, MCCafe)",Kroger,WM 2022 T1 - Coffee Spring Seasonals,McCafe,In Store Activation,Retailainment/Consumer Value,4/1/22,5/31/22,$204.92 
4/4/22,4/3/22 0:00,Week -15,2022,"Portfolio - Spring Seasonals (GMCR, TODS, MCCafe)",Kroger,WM 2022 T1 - Coffee Spring Seasonals,Donut Shop,In Store Activation,Retailainment/Consumer Value,4/1/22,5/31/22,$204.92 
